OrderID,OrderDate,OrderYear,OrderMonth,MonthNumber,OrderDayOfWeek,OrderQuarter,Quantity,TotalAmount,CustomerID,CustomerName,Gender,City,Country,EmailDomain,ProductID,ProductName,UnitPrice,Rating,Category
11777,2025-02-04,2025,February,2,Tuesday,Q1,4,229.24,848,Nicholas Hines,Male,South Sharonside,Estonia,yahoo.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
11778,2025-03-21,2025,March,3,Friday,Q1,5,225.35,487,Lori Garrison,Female,Port Michelle,Comoros,yahoo.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11779,2025-04-13,2025,April,4,Sunday,Q2,2,104.58,606,Miranda Diaz,Female,Lake Julie,Taiwan,gmail.com,14,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,5,Sequential Art
11780,2026-01-27,2026,January,1,Tuesday,Q1,2,61.04,1523,Wayne Robinson,Male,West Daisy,Kenya,gmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
11781,2025-07-12,2025,July,7,Saturday,Q3,1,23.11,393,Stacy Fitzgerald,Female,Port Thomas,Ukraine,hotmail.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11782,2025-01-31,2025,January,1,Friday,Q1,5,175.1,1274,Jennifer Hester,Female,Lake Tammieton,Egypt,hotmail.com,15,Rip it Up and Start Again,35.02,5,Music
11783,2026-07-25,2026,July,7,Saturday,Q3,4,161.2,1385,Kyle Boyd,Male,Webbborough,Greenland,hotmail.com,29,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,40.3,5,Nonfiction
11784,2024-04-12,2024,April,4,Friday,Q2,1,33.29,273,Keith Keller,Male,East Adam,Serbia,gmail.com,36,Penny Maybe,33.29,3,Default
11785,2026-01-04,2026,January,1,Sunday,Q1,3,79.23,311,Juan Gonzales,Male,North Jasmine,Nauru,hotmail.com,42,Reasons to Stay Alive,26.41,2,Nonfiction
11786,2025-04-07,2025,April,4,Monday,Q2,3,120.9,1273,Mary Harris,Female,North Virginiaside,Bermuda,hotmail.com,29,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,40.3,5,Nonfiction
11787,2023-10-28,2023,October,10,Saturday,Q4,1,37.32,1614,Courtney Kelly,Female,West Richard,Angola,hotmail.com,22,How Music Works,37.32,2,Music
11788,2025-08-25,2025,August,8,Monday,Q3,2,108.46,536,Maxwell Patterson,Male,South Daniel,Svalbard & Jan Mayen Islands,gmail.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
11789,2024-05-12,2024,May,5,Sunday,Q2,4,133.16,992,James Edwards,Male,Markview,Andorra,yahoo.com,36,Penny Maybe,33.29,3,Default
11790,2026-08-27,2026,August,8,Thursday,Q3,4,149.28,304,Cassandra Jones,Female,North Chadview,Singapore,gmail.com,22,How Music Works,37.32,2,Music
11791,2024-03-22,2024,March,3,Friday,Q1,2,69.06,1322,Kevin Juarez,Male,Kelleyborough,Albania,gmail.com,25,Black Dust,34.53,5,Romance
11792,2026-01-31,2026,January,1,Saturday,Q1,5,261.1,1465,Priscilla Peterson,Female,East Kendra,Heard Island and McDonald Islands,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
11793,2024-10-24,2024,October,10,Thursday,Q4,2,106.26,1989,William Maddox,Male,Charlesville,North Macedonia,hotmail.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
11794,2024-02-07,2024,February,2,Wednesday,Q1,2,95.22,208,Jessica Garcia,Female,West Rickey,Korea,hotmail.com,43,Private Paris (Private #10),47.61,5,Fiction
11795,2023-11-06,2023,November,11,Monday,Q4,1,17.46,181,Jennifer Flores,Female,Williamburgh,Tajikistan,gmail.com,13,Set Me Free,17.46,5,Young Adult
11796,2025-08-03,2025,August,8,Sunday,Q3,4,138.12,1662,Monica Anderson,Female,Wrightside,Myanmar,gmail.com,25,Black Dust,34.53,5,Romance
11797,2023-10-23,2023,October,10,Monday,Q4,5,175.1,1763,Nicholas Haynes,Male,Vegachester,San Marino,gmail.com,15,Rip it Up and Start Again,35.02,5,Music
11798,2023-12-22,2023,December,12,Friday,Q4,3,150.3,1243,Mary Hall,Female,Christopherstad,Bangladesh,hotmail.com,3,Soumission,50.1,1,Fiction
11799,2024-11-02,2024,November,11,Saturday,Q4,4,124.2,1767,Sally Garner,Female,Cranebury,Portugal,gmail.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
11800,2024-11-27,2024,November,11,Wednesday,Q4,3,67.95,86,Allison Lopez,Female,Lake Sean,Benin,hotmail.com,6,The Requiem Red,22.65,1,Young Adult
11801,2024-03-23,2024,March,3,Saturday,Q1,3,150.3,906,Rachel Henderson,Female,Whiteton,Turks and Caicos Islands,yahoo.com,3,Soumission,50.1,1,Fiction
11802,2024-06-20,2024,June,6,Thursday,Q2,1,22.6,1290,Kristen Rosario,Female,Michaelberg,Mali,yahoo.com,9,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,4,Default
11803,2025-08-05,2025,August,8,Tuesday,Q3,4,78.52,101,Amber Stein,Female,Port Tamara,Gibraltar,gmail.com,38,"In a Dark, Dark Wood",19.63,1,Mystery
11804,2024-01-12,2024,January,1,Friday,Q1,5,286.55,1873,Gail Collins,Female,South Jasmine,Syrian Arab Republic,gmail.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
11805,2024-03-13,2024,March,3,Wednesday,Q1,5,273.2,1678,Aimee Smith,Female,East Lisa,Belarus,yahoo.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
11806,2023-11-07,2023,November,11,Tuesday,Q4,2,108.46,754,Kelly Welch,Female,Zacharychester,Fiji,yahoo.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
11807,2024-10-01,2024,October,10,Tuesday,Q4,1,23.11,1042,Ian Garcia,Male,Greenville,Micronesia,gmail.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11808,2024-06-23,2024,June,6,Sunday,Q2,3,155.31,992,James Edwards,Male,Markview,Andorra,yahoo.com,1,A Light in the Attic,51.77,3,Poetry
11809,2025-12-10,2025,December,12,Wednesday,Q4,5,258.85,369,Scott Solis,Male,Chanport,Oman,yahoo.com,1,A Light in the Attic,51.77,3,Poetry
11810,2025-04-17,2025,April,4,Thursday,Q2,1,45.07,1613,Makayla Wheeler,Female,Davisfurt,Cambodia,gmail.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11811,2024-10-14,2024,October,10,Monday,Q4,4,122.08,675,Martin Phillips,Male,Lake Matthew,Guinea,hotmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
11812,2025-07-27,2025,July,7,Sunday,Q3,5,87.3,1080,Carolyn Davis,Female,North Lindaview,Germany,gmail.com,13,Set Me Free,17.46,5,Young Adult
11813,2025-03-01,2025,March,3,Saturday,Q1,2,95.64,511,Colleen Werner,Female,Peggyhaven,Svalbard & Jan Mayen Islands,yahoo.com,4,Sharp Objects,47.82,4,Mystery
11814,2024-02-23,2024,February,2,Friday,Q1,3,111.96,1651,Sharon Peck,Female,Wardview,Benin,gmail.com,22,How Music Works,37.32,2,Music
11815,2026-04-11,2026,April,4,Saturday,Q2,2,66.68,68,Peggy Jones,Female,East Carrie,Senegal,hotmail.com,7,The Dirty Little Secrets of Getting Your Dream Job,33.34,4,Business
11816,2026-02-19,2026,February,2,Thursday,Q1,1,26.41,829,Ronald Brown,Male,Chandlerberg,Sri Lanka,hotmail.com,42,Reasons to Stay Alive,26.41,2,Nonfiction
11817,2024-03-06,2024,March,3,Wednesday,Q1,3,61.98,1479,Bruce Lane,Male,Ortizport,Bulgaria,hotmail.com,12,Shakespeare's Sonnets,20.66,4,Poetry
11818,2024-04-12,2024,April,4,Friday,Q2,3,150.3,857,Sean Benton,Male,Nicolemouth,Tanzania,gmail.com,3,Soumission,50.1,1,Fiction
11819,2025-09-21,2025,September,9,Sunday,Q3,3,156.66,776,Jessica Carroll,Female,North Elizabethmouth,Nicaragua,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
11820,2024-05-27,2024,May,5,Monday,Q2,2,109.28,1876,Rachel Edwards,Female,North Adamview,Syrian Arab Republic,hotmail.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
11821,2026-03-05,2026,March,3,Thursday,Q1,5,225.35,861,Amber Adams,Female,Josephburgh,Vietnam,gmail.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11822,2026-05-11,2026,May,5,Monday,Q2,5,168.15,1625,Sierra Garrett,Female,Robertsmouth,Suriname,yahoo.com,40,You can't bury them all: Poems,33.63,2,Poetry
11823,2026-02-17,2026,February,2,Tuesday,Q1,5,126.35,594,Sandra Johnson,Female,West Steven,Liberia,hotmail.com,24,Chase Me (Paris Nights #2),25.27,5,Romance
11824,2025-10-11,2025,October,10,Saturday,Q4,5,271.15,1392,Rachel Lee,Female,New Julie,Faroe Islands,hotmail.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
11825,2023-12-05,2023,December,12,Tuesday,Q4,1,47.82,1555,Theodore Brown,Male,Jessicaville,Liechtenstein,gmail.com,4,Sharp Objects,47.82,4,Mystery
11826,2023-09-16,2023,September,9,Saturday,Q3,5,98.15,518,Cory Pittman,Male,Joseburgh,Bermuda,hotmail.com,38,"In a Dark, Dark Wood",19.63,1,Mystery
11827,2025-03-18,2025,March,3,Tuesday,Q1,3,58.89,1321,Gary Werner,Male,Stephaniebury,Mozambique,gmail.com,38,"In a Dark, Dark Wood",19.63,1,Mystery
11828,2026-06-02,2026,June,6,Tuesday,Q2,2,45.0,1280,Jessica Stanley,Female,North Donstad,Finland,yahoo.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
11829,2024-05-15,2024,May,5,Wednesday,Q2,4,218.56,174,Shawn Baker,Male,North Julie,Uruguay,hotmail.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
11830,2023-11-24,2023,November,11,Friday,Q4,3,110.67,1394,Casey Wright,Female,Loritown,Morocco,hotmail.com,34,The Bear and the Piano,36.89,1,Childrens
11831,2025-08-13,2025,August,8,Wednesday,Q3,1,44.18,1495,Joan Torres,Female,Port Brooke,Somalia,gmail.com,30,Wall and Piece,44.18,4,Art
11832,2024-06-21,2024,June,6,Friday,Q2,5,251.35,1362,Robert Browning,Male,East Corey,Mexico,gmail.com,47,"We Love You, Charlie Freeman",50.27,5,Fiction
11833,2024-04-26,2024,April,4,Friday,Q2,4,208.88,1974,Justin Lawson,Male,Lake Mary,Cote d'Ivoire,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
11834,2025-04-07,2025,April,4,Monday,Q2,3,162.69,28,Rebecca Hurst,Female,South Brittanytown,Belize,yahoo.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
11835,2024-02-22,2024,February,2,Thursday,Q1,4,124.2,1243,Mary Hall,Female,Christopherstad,Bangladesh,hotmail.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
11836,2025-03-28,2025,March,3,Friday,Q1,4,51.36,146,Victoria Peck,Female,Port Raymondport,Niue,gmail.com,21,In Her Wake,12.84,1,Thriller
11837,2026-05-10,2026,May,5,Sunday,Q2,2,102.66,400,Tyler Flores,Male,Lake Glennside,Ukraine,hotmail.com,19,Libertarianism for Beginners,51.33,2,Politics
11838,2025-09-23,2025,September,9,Tuesday,Q3,1,37.59,822,Lisa Williams,Female,West Jenniferview,Marshall Islands,yahoo.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
11839,2024-03-09,2024,March,3,Saturday,Q1,3,67.95,1419,Edward Branch,Male,North Lindsey,French Polynesia,yahoo.com,6,The Requiem Red,22.65,1,Young Adult
11840,2026-04-16,2026,April,4,Thursday,Q2,3,159.39,1644,Rachel Eaton,Female,East Robertmouth,Honduras,hotmail.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
11841,2026-04-29,2026,April,4,Wednesday,Q2,3,135.21,840,Elizabeth Nichols,Female,East Pamela,Botswana,yahoo.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11842,2025-08-10,2025,August,8,Sunday,Q3,3,56.34,915,Andrea Miller,Female,Nathanton,Hong Kong,hotmail.com,50,Unicorn Tracks,18.78,3,Fantasy
11843,2025-05-18,2025,May,5,Sunday,Q2,1,34.53,220,Kellie Sullivan,Female,Garymouth,Uzbekistan,hotmail.com,25,Black Dust,34.53,5,Romance
11844,2024-01-04,2024,January,1,Thursday,Q1,4,124.2,1796,Monica Hernandez,Female,New Rodney,South Georgia and the South Sandwich Islands,hotmail.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
11845,2026-08-31,2026,August,8,Monday,Q3,5,79.7,1443,Jeremy Bell,Male,Port Ryan,Latvia,yahoo.com,35,Sophie's World,15.94,5,Philosophy
11846,2026-06-27,2026,June,6,Saturday,Q2,2,67.26,1750,Maurice Santos,Male,South Jasmine,Singapore,hotmail.com,40,You can't bury them all: Poems,33.63,2,Poetry
11847,2025-09-23,2025,September,9,Tuesday,Q3,2,36.04,1264,Jared Perkins,Male,Port Cynthia,Seychelles,yahoo.com,37,Maude (1883-1993):She Grew Up with the country,18.02,2,Default
11848,2025-07-27,2025,July,7,Sunday,Q3,4,69.84,1652,Katrina Shaw,Female,Port Edward,Colombia,yahoo.com,13,Set Me Free,17.46,5,Young Adult
11849,2024-01-21,2024,January,1,Sunday,Q1,3,69.33,988,Kimberly Scott,Female,Jonberg,Guatemala,yahoo.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11850,2024-01-05,2024,January,1,Friday,Q1,1,47.82,1180,Shelby Simon,Female,Andersonshire,New Zealand,hotmail.com,4,Sharp Objects,47.82,4,Mystery
11851,2026-04-06,2026,April,4,Monday,Q2,3,95.31,1432,Jessica Hicks,Female,Jessicashire,Greece,yahoo.com,46,When We Collided,31.77,1,Contemporary
11852,2026-08-26,2026,August,8,Wednesday,Q3,2,75.18,1371,Jonathan Young,Male,Stephenstown,Holy See (Vatican City State),yahoo.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
11853,2026-09-03,2026,September,9,Thursday,Q3,5,172.65,120,Mallory Warner,Female,East Sarahmouth,Andorra,gmail.com,25,Black Dust,34.53,5,Romance
11854,2025-11-30,2025,November,11,Sunday,Q4,1,33.34,1626,Ashley Bowen,Female,Carrillostad,Azerbaijan,gmail.com,7,The Dirty Little Secrets of Getting Your Dream Job,33.34,4,Business
11855,2024-02-08,2024,February,2,Thursday,Q1,2,62.1,1589,Holly Weber,Female,Alvaradoview,Paraguay,hotmail.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
11856,2025-10-25,2025,October,10,Saturday,Q4,2,63.54,115,John Wong,Male,North Jose,Vietnam,yahoo.com,46,When We Collided,31.77,1,Contemporary
11857,2026-04-28,2026,April,4,Tuesday,Q2,1,31.77,1937,Gary Valencia,Male,East Lynn,Mauritania,yahoo.com,46,When We Collided,31.77,1,Contemporary
11858,2024-09-22,2024,September,9,Sunday,Q3,5,273.2,357,Walter Obrien,Male,Christopherbury,French Southern Territories,hotmail.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
11859,2025-06-26,2025,June,6,Thursday,Q2,5,166.7,530,Darius Baker,Male,Lopezville,Guam,yahoo.com,7,The Dirty Little Secrets of Getting Your Dream Job,33.34,4,Business
11860,2024-10-26,2024,October,10,Saturday,Q4,1,52.22,98,Cheryl Alexander,Female,Foxmouth,Zimbabwe,yahoo.com,39,Behind Closed Doors,52.22,4,Thriller
11861,2025-01-06,2025,January,1,Monday,Q1,5,286.25,1481,Kristin Brandt,Female,West Laurieport,Montenegro,gmail.com,16,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,3,Music
11862,2024-10-22,2024,October,10,Tuesday,Q4,4,150.36,635,Eric Baldwin,Male,Eddietown,Eritrea,hotmail.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
11863,2026-09-01,2026,September,9,Tuesday,Q3,2,61.04,1679,Douglas Gomez,Male,Paulmouth,Equatorial Guinea,gmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
11864,2024-11-01,2024,November,11,Friday,Q4,5,113.25,368,Kevin Bean,Male,Nguyenshire,Bulgaria,yahoo.com,6,The Requiem Red,22.65,1,Young Adult
11865,2025-07-12,2025,July,7,Saturday,Q3,1,17.93,37,Jessica Lopez,Female,North Angela,Israel,gmail.com,8,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,3,Default
11866,2023-09-28,2023,September,9,Thursday,Q3,5,113.25,181,Jennifer Flores,Female,Williamburgh,Tajikistan,gmail.com,6,The Requiem Red,22.65,1,Young Adult
11867,2024-01-25,2024,January,1,Thursday,Q1,5,93.9,95,Benjamin Gordon,Male,North Benjaminmouth,Spain,hotmail.com,50,Unicorn Tracks,18.78,3,Fantasy
11868,2023-12-21,2023,December,12,Thursday,Q4,1,45.17,343,Sarah Powell,Female,North Johnfort,Djibouti,gmail.com,20,It's Only the Himalayas,45.17,2,Travel
11869,2025-09-22,2025,September,9,Monday,Q3,5,115.55,1637,Denise Parks,Female,East Tanya,Honduras,yahoo.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11870,2023-09-29,2023,September,9,Friday,Q3,3,71.64,1389,Noah Simmons,Male,Williamsport,Switzerland,gmail.com,17,Olio,23.88,1,Poetry
11871,2025-06-19,2025,June,6,Thursday,Q2,3,110.67,209,Jared Stewart,Male,Jamestown,Lebanon,yahoo.com,34,The Bear and the Piano,36.89,1,Childrens
11872,2025-10-09,2025,October,10,Thursday,Q4,4,191.28,1794,Joshua Ford,Male,Jamesberg,Saint Helena,hotmail.com,4,Sharp Objects,47.82,4,Mystery
11873,2024-08-13,2024,August,8,Tuesday,Q3,3,47.82,970,Andrea Hughes,Female,Grantstad,Tajikistan,gmail.com,35,Sophie's World,15.94,5,Philosophy
11874,2023-12-25,2023,December,12,Monday,Q4,1,33.29,1519,Kristen Wise,Female,Kevintown,Cameroon,yahoo.com,36,Penny Maybe,33.29,3,Default
11875,2026-05-20,2026,May,5,Wednesday,Q2,2,75.18,1232,Barbara Weber,Female,Brownside,Fiji,hotmail.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
11876,2024-01-13,2024,January,1,Saturday,Q1,4,82.64,839,Katie Kaiser,Female,Mariamouth,Benin,hotmail.com,12,Shakespeare's Sonnets,20.66,4,Poetry
11877,2026-07-14,2026,July,7,Tuesday,Q3,5,113.0,1780,Rebecca Taylor,Female,Maryton,Germany,gmail.com,9,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,4,Default
11878,2023-11-06,2023,November,11,Monday,Q4,4,63.76,1871,Teresa Robertson,Female,Davisside,China,hotmail.com,35,Sophie's World,15.94,5,Philosophy
11879,2025-01-25,2025,January,1,Saturday,Q1,3,67.5,1429,Alice Murphy,Female,Lambton,Guyana,hotmail.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
11880,2026-04-19,2026,April,4,Sunday,Q2,3,143.46,1462,Courtney Wilcox,Female,Jenniferbury,New Caledonia,gmail.com,4,Sharp Objects,47.82,4,Mystery
11881,2023-09-17,2023,September,9,Sunday,Q3,3,162.69,1186,Donna Lynch,Female,Port Thomaston,Uruguay,yahoo.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
11882,2025-04-29,2025,April,4,Tuesday,Q2,3,171.93,1047,Breanna Randolph,Female,Victorfort,United Arab Emirates,gmail.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
11883,2024-12-12,2024,December,12,Thursday,Q4,1,47.82,596,Stephen Simpson,Male,West Alexandra,Costa Rica,hotmail.com,4,Sharp Objects,47.82,4,Mystery
11884,2024-01-23,2024,January,1,Tuesday,Q1,2,100.54,8,Shawn Decker,Male,Arroyoburgh,Estonia,yahoo.com,47,"We Love You, Charlie Freeman",50.27,5,Fiction
11885,2025-06-08,2025,June,6,Sunday,Q2,5,225.35,1136,Elizabeth Sanchez,Female,Port Tammy,Ethiopia,gmail.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11886,2024-12-30,2024,December,12,Monday,Q4,2,63.54,1134,Sonia Allen,Female,East Johnland,Armenia,gmail.com,46,When We Collided,31.77,1,Contemporary
11887,2023-11-25,2023,November,11,Saturday,Q4,1,35.02,1009,Brian Turner,Male,East Olivialand,Oman,hotmail.com,15,Rip it Up and Start Again,35.02,5,Music
11888,2026-01-26,2026,January,1,Monday,Q1,4,127.08,1991,Sandra Weber,Female,North Russell,Azerbaijan,hotmail.com,46,When We Collided,31.77,1,Contemporary
11889,2026-08-18,2026,August,8,Tuesday,Q3,2,95.64,204,Andrew Ramirez,Male,Port Sarahport,Liechtenstein,yahoo.com,4,Sharp Objects,47.82,4,Mystery
11890,2024-09-23,2024,September,9,Monday,Q3,3,156.87,834,Robert Moore,Male,Lake Julieport,Bulgaria,gmail.com,14,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,5,Sequential Art
11891,2025-02-26,2025,February,2,Wednesday,Q1,3,56.34,608,Elizabeth Becker,Female,East Tiffany,Eritrea,gmail.com,50,Unicorn Tracks,18.78,3,Fantasy
11892,2024-12-22,2024,December,12,Sunday,Q4,1,31.77,742,Matthew Smith,Male,Florestown,Equatorial Guinea,hotmail.com,46,When We Collided,31.77,1,Contemporary
11893,2024-05-15,2024,May,5,Wednesday,Q2,2,46.22,1121,Candice Thompson,Female,South Denisefurt,Pitcairn Islands,yahoo.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11894,2025-03-01,2025,March,3,Saturday,Q1,5,71.35,444,Dawn Turner,Female,Smithland,Singapore,hotmail.com,48,Untitled Collection: Sabbath Poems 2014,14.27,4,Poetry
11895,2025-09-13,2025,September,9,Saturday,Q3,5,220.9,629,Matthew Mccann,Male,Chelseaburgh,Montenegro,yahoo.com,30,Wall and Piece,44.18,4,Art
11896,2024-11-20,2024,November,11,Wednesday,Q4,5,225.35,1492,Amanda Williams,Female,South Patrick,Slovakia (Slovak Republic),yahoo.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11897,2025-11-04,2025,November,11,Tuesday,Q4,5,265.65,846,Angela Barnett,Female,Ayalahaven,Congo,hotmail.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
11898,2024-07-17,2024,July,7,Wednesday,Q3,3,143.46,1871,Teresa Robertson,Female,Davisside,China,hotmail.com,4,Sharp Objects,47.82,4,Mystery
11899,2024-08-05,2024,August,8,Monday,Q3,4,180.28,699,Lisa Cole,Female,West Dana,China,hotmail.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
11900,2023-10-15,2023,October,10,Sunday,Q4,5,115.55,1133,Jessica Cabrera,Female,Port Christian,Holy See (Vatican City State),yahoo.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
11901,2024-10-31,2024,October,10,Thursday,Q4,1,31.77,836,Isaiah Sanders,Male,Priscillastad,Austria,hotmail.com,46,When We Collided,31.77,1,Contemporary
11902,2026-04-03,2026,April,4,Friday,Q2,4,51.36,240,Eric Wright,Male,Lake Amber,Nauru,yahoo.com,21,In Her Wake,12.84,1,Thriller
